,appid,title,releaseDate,price,developer tier,publisher tier,genre,early access,achievement,tag,languages,steam award,DLC,recent positive,all positive,single or multi,positive review,negative review,recent player,peek player,most achieved rate
157,603790,Ninja Avenger Dragon Blade,2017-03-18,16000.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,mixed,single only,13.0,8.0,,,
158,603800,ReThink,2017-03-09,10500.0,5.0,5.0,Casual,0.0,7.0,Puzzle,1.0,0.0,0.0,,very positive,single only,192.0,48.0,,,76.4
159,603810,A Girls Fabric Face,2017-03-11,3300.0,5.0,5.0,Adventure,0.0,9.0,Adventure,1.0,0.0,0.0,,very positive,single only,141.0,25.0,0.7,7.0,34.2
160,603840,Randall,2017-06-06,16000.0,6.0,6.0,Action,0.0,17.0,Action,4.0,0.0,0.0,,6 user reviews,single only,15.0,4.0,,,32.9
161,603850,Age of History II,2018-11-22,5500.0,4.0,4.0,Strategy,0.0,35.0,Strategy,20.0,0.0,0.0,very positive,very positive,single only,21607.0,3176.0,1314.5,2889.0,56.0
162,603870,A Tale of Two Kingdoms,2017-10-31,12500.0,5.0,5.0,Adventure,0.0,34.0,Adventure,2.0,0.0,1.0,,positive,single only,20.0,3.0,,,73.8
163,603880,Sounds of Her Love,2017-03-10,0.0,5.0,5.0,Adventure,0.0,6.0,Free to Play,1.0,0.0,1.0,,very positive,single only,626.0,59.0,1.1,26.0,17.2
164,603910,MECCHA ZOMBIES,2019-03-19,12500.0,6.0,6.0,Action,0.0,27.0,Action,2.0,0.0,0.0,,8 user reviews,single only,6.0,2.0,,,87.2
165,603930,Battle Princess Madelyn,2018-12-06,20500.0,6.0,6.0,Action,0.0,30.0,Indie,4.0,0.0,1.0,,mixed,single only,101.0,36.0,,,54.4
166,603940,Pixel Shopkeeper,2017-07-21,7500.0,6.0,6.0,Adventure,0.0,30.0,Simulation,1.0,0.0,0.0,,mostly positive,single only,123.0,33.0,,,98.1
167,603960,Monolith,2017-06-08,8500.0,6.0,6.0,Action,0.0,42.0,Roguelite,2.0,0.0,1.0,very positive,overwhelmingly positive,single only,1480.0,28.0,11.5,128.0,96.5
168,603970,Shoot Loop VR,2017-09-29,2200.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,1 user reviews,single only,0.0,1.0,,,
169,603990,Memory Eater,2019-09-07,2200.0,6.0,6.0,Adventure,0.0,0.0,Indie,1.0,0.0,0.0,,3 user reviews,single only,2.0,2.0,,,
170,604000,Like Clay,2017-03-15,1100.0,6.0,6.0,Adventure,0.0,8.0,Indie,1.0,0.0,0.0,,very positive,single only,82.0,14.0,,,28.2
171,604010,Chimpology,2017-06-21,2200.0,5.0,5.0,Casual,0.0,7.0,Typing,1.0,0.0,0.0,,positive,single and multi,66.0,7.0,13.0,1971.0,3.4
172,604040,Legion Tale,2017-09-20,5500.0,5.0,5.0,Indie,0.0,10.0,Tactical RPG,1.0,0.0,0.0,,5 user reviews,single only,10.0,3.0,,,6.5
173,604060,Goblin Harvest - The Mighty Quest,2017-03-07,10500.0,6.0,6.0,Adventure,0.0,0.0,Indie,1.0,0.0,0.0,,3 user reviews,single only,8.0,3.0,,,
174,604110,Heart. Papers. Border.,2017-08-21,5500.0,5.0,5.0,Casual,0.0,0.0,Indie,1.0,0.0,0.0,,7 user reviews,single only,8.0,2.0,0.0,4.0,
175,604140,Broccoli Bob,2017-03-22,2200.0,5.0,5.0,Adventure,0.0,0.0,Indie,1.0,0.0,0.0,,mostly positive,single only,42.0,17.0,31.9,1181.0,
176,604150,Bomb Royale,2018-12-13,5500.0,5.0,5.0,Casual,1.0,17.0,Casual,2.0,0.0,0.0,,mixed,single and multi,60.0,42.0,24.9,1730.0,6.7
177,604170,Libra of the Vampire Princess,2017-06-21,43000.0,6.0,6.0,Adventure,0.0,15.0,Visual Novel,2.0,0.0,0.0,,positive,single only,36.0,5.0,,,93.1
178,604230,Unlasting Horror,2021-02-05,8500.0,5.0,6.0,Action,1.0,11.0,Horror,29.0,0.0,0.0,,mixed,single and multi,65.0,41.0,0.1,6.0,69.5
179,604240,Shotgun Farmers,2019-03-09,10500.0,5.0,5.0,Action,0.0,74.0,Multiplayer,13.0,0.0,0.0,very positive,very positive,single and multi,8312.0,621.0,29.0,450.0,91.0
180,604300,Show Must Go On,2017-03-09,16000.0,6.0,6.0,Casual,0.0,0.0,Casual,1.0,0.0,0.0,,mostly positive,single only,30.0,11.0,,,
181,604330,The Crown of Leaves,2018-11-27,5500.0,4.0,6.0,Adventure,0.0,33.0,Adventure,2.0,0.0,1.0,very positive,overwhelmingly positive,single only,1481.0,43.0,4.4,254.0,60.6
182,604340,Web of Deceit: Black Widow Collector's Edition,2017-03-14,10500.0,6.0,3.0,Adventure,0.0,0.0,Casual,1.0,0.0,0.0,,4 user reviews,single only,4.0,0.0,,,
183,604450,Another Adventure,2017-03-10,2200.0,6.0,6.0,Adventure,0.0,5.0,Indie,5.0,0.0,0.0,,very positive,single only,3933.0,376.0,,,94.2
184,604490,Running Through Russia,2017-05-22,1100.0,6.0,6.0,Adventure,0.0,4094.0,Casual,2.0,0.0,0.0,mostly positive,mostly positive,single only,980.0,390.0,,,98.0
185,604500,Tank Force,2017-10-23,0.0,6.0,6.0,Action,0.0,0.0,Free to Play,13.0,0.0,0.0,mostly positive,,,1118.0,685.0,117.4,328.0,
186,604510,Empires in Ruins,2021-03-26,,5.0,5.0,Indie,1.0,40.0,Grand Strategy,9.0,0.0,1.0,,mostly positive,single only,108.0,21.0,,,76.4
187,604530,EmbodyMe Beta,2017-03-23,0.0,6.0,6.0,Casual,0.0,0.0,Free to Play,1.0,0.0,0.0,,mostly positive,,14.0,6.0,,,
188,604540,Empire of Sin,2020-12-02,41000.0,1.0,1.0,RPG,0.0,51.0,Strategy,9.0,0.0,1.0,,,single only,2457.0,2641.0,137.2,7728.0,90.6
189,604550,Reality Incognita,2019-10-14,1100.0,6.0,6.0,Adventure,0.0,10.0,Adventure,2.0,0.0,0.0,,2 user reviews,single only,4.0,4.0,,,81.4
190,604590,Build & Battle,2017-10-22,0.0,6.0,6.0,Strategy,0.0,0.0,Strategy,1.0,0.0,0.0,,mostly negative,single only,4.0,9.0,0.4,2.0,
191,604640,Outer Rim,2017-01-01,1100.0,6.0,6.0,Action,0.0,0.0,Indie,1.0,0.0,0.0,,4 user reviews,single only,5.0,3.0,,,
192,604740,Danger Zone,2017-05-30,15500.0,6.0,6.0,Action,0.0,12.0,Action,1.0,0.0,0.0,,mixed,single only,112.0,48.0,,,93.8
193,604770,Dark Prospect,2020-08-11,14500.0,5.0,5.0,Action,1.0,11.0,Early Access,1.0,0.0,0.0,,positive,single and multi,37.0,5.0,,,39.8
194,604780,aMAZE,2017-03-15,1100.0,3.0,3.0,Casual,0.0,14.0,Casual,1.0,0.0,0.0,very positive,very positive,single only,547.0,111.0,2.8,2122.0,10.2
195,604830,All Alone: VR,2017-03-09,4400.0,5.0,5.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,mixed,single only,43.0,19.0,27.2,996.0,
196,604920,Dark Blood Chronicles,2017-11-23,10500.0,6.0,6.0,RPG,0.0,16.0,RPG,1.0,0.0,0.0,,positive,single only,14.0,1.0,,,17.7
197,604950,RGBverse,2017-03-25,0.0,6.0,6.0,Action,0.0,19.0,Free to Play,1.0,0.0,0.0,,mixed,single only,14.0,10.0,,,26.4
198,604980,Travel Riddles: Trip To India,2017-03-11,10500.0,6.0,6.0,Casual,0.0,16.0,Casual,8.0,0.0,0.0,,positive,single only,18.0,2.0,,,89.6
199,604990,Stratside,2020-06-15,5500.0,5.0,5.0,Casual,0.0,15.0,Tower Defense,2.0,0.0,0.0,,1 user reviews,single only,6.0,0.0,,,8.2
200,605040,Zarya and the Cursed Skull,2017-03-09,10500.0,6.0,6.0,Action,0.0,0.0,Action,3.0,0.0,0.0,,3 user reviews,single only,4.0,2.0,0.0,1.0,
201,605100,Renzo Racer,2019-08-27,5500.0,5.0,5.0,Action,0.0,0.0,Racing,11.0,0.0,0.0,,mixed,single only,30.0,30.0,,,
202,605110,VR Chair Games,2017-04-05,1100.0,5.0,5.0,Action,0.0,0.0,Action,7.0,0.0,0.0,,mostly negative,single only,4.0,19.0,20.9,174.0,
203,605140,Kings of Lorn: The Fall of Ebris,2019-11-22,31000.0,6.0,6.0,Action,0.0,18.0,Action,1.0,0.0,0.0,,mixed,single only,30.0,19.0,,,35.1
204,605160,Perfect Plan,2017-03-30,4400.0,5.0,5.0,Action,0.0,0.0,Indie,1.0,0.0,0.0,,6 user reviews,single only,3.0,3.0,,,
205,605180,Theory of Fear,2017-03-28,7500.0,6.0,6.0,Adventure,0.0,0.0,Adventure,2.0,0.0,0.0,,mixed,single only,38.0,18.0,0.3,7.0,
206,605190,Getaway Island,2017-04-10,4400.0,6.0,6.0,Casual,0.0,0.0,Sexual Content,1.0,0.0,0.0,,mostly positive,single only,88.0,32.0,9.8,931.0,
207,605200,Kursk - Battle at Prochorovka,2017-07-13,14000.0,5.0,2.0,Indie,0.0,0.0,Strategy,1.0,0.0,0.0,,mixed,single only,9.0,10.0,0.4,4.0,
208,605210,The Last Tree,2017-06-01,2200.0,6.0,6.0,Action,0.0,32.0,Action,1.0,0.0,1.0,,mixed,single only,18.0,7.0,34.6,657.0,4.3
209,605230,Grey Hack,2017-12-15,20500.0,6.0,6.0,Indie,0.0,0.0,Hacking,2.0,0.0,0.0,very positive,very positive,single and multi,816.0,97.0,20.1,73.0,
210,605250,Cluckles' Adventure,2017-04-11,3300.0,6.0,6.0,Action,0.0,0.0,Casual,1.0,0.0,1.0,,positive,single only,30.0,2.0,,,
211,605310,Unearthing Mars VR,2017-06-23,16000.0,6.0,6.0,Adventure,0.0,13.0,Adventure,7.0,0.0,0.0,,mixed,single only,36.0,19.0,0.0,10.0,80.6
212,605410,Fear the Dead,2017-03-08,2200.0,6.0,6.0,Casual,0.0,0.0,Indie,1.0,0.0,0.0,,2 user reviews,single only,1.0,2.0,,,
213,605450,In Death,2018-10-03,31000.0,6.0,6.0,Action,0.0,101.0,VR,1.0,0.0,0.0,,very positive,single only,799.0,138.0,,,77.1
214,605490,One Hit KO,2017-04-06,7500.0,6.0,6.0,Action,0.0,26.0,Casual,1.0,0.0,0.0,,5 user reviews,single only,8.0,2.0,,,72.0
215,605610,Dawn,2017-04-01,0.0,4.0,4.0,Adventure,0.0,12.0,Free to Play,5.0,0.0,0.0,,very positive,single only,677.0,68.0,,,60.8
216,605740,"Flashing Lights - Police, Firefighting, Emergency Services Simulator",2018-06-08,26000.0,6.0,3.0,Action,0.0,0.0,Early Access,20.0,0.0,0.0,mostly positive,very positive,single and multi,9633.0,1916.0,127.9,706.0,
217,605760,gRally,2018-05-21,12500.0,6.0,6.0,Racing,0.0,0.0,Automobile Sim,3.0,0.0,0.0,,mostly negative,single only,32.0,58.0,,,
218,605770,Luna,2017-10-18,15500.0,6.0,6.0,Casual,0.0,17.0,Indie,21.0,0.0,0.0,,very positive,single only,92.0,16.0,0.1,11.0,61.4
219,605790,Queen's Tales: The Beast and the Nightingale Collector's Edition,2017-03-16,10500.0,6.0,3.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,4 user reviews,single only,4.0,0.0,,,
220,605830,Organ Quarter,2017-10-20,27000.0,5.0,5.0,Action,0.0,0.0,Survival Horror,1.0,0.0,1.0,,very positive,single only,235.0,25.0,,,
221,605850,Pinball Inside: A VR Arcade Game,2017-03-06,0.0,6.0,6.0,Casual,0.0,0.0,Indie,1.0,0.0,0.0,,mostly positive,single only,47.0,14.0,,,
222,605860,Paper Toss VR,2017-03-10,1100.0,6.0,6.0,Casual,0.0,0.0,Casual,1.0,0.0,0.0,,4 user reviews,single only,0.0,4.0,,,
223,605920,VOLTED,2018-07-11,5500.0,6.0,6.0,Action,0.0,16.0,Action,10.0,0.0,0.0,,very positive,single and multi,114.0,22.0,0.3,7.0,79.2
224,605990,Heart's Medicine - Hospital Heat,2017-05-23,13500.0,6.0,6.0,Adventure,0.0,21.0,Casual,15.0,0.0,1.0,,very positive,single only,301.0,11.0,3.0,141.0,82.4
225,606000,Die for Valhalla!,2018-05-29,12500.0,5.0,5.0,Action,0.0,38.0,Beat 'em up,12.0,0.0,0.0,,mixed,single and multi,90.0,30.0,,,55.7
226,606030,Meganoid,2017-03-30,9500.0,5.0,5.0,Action,0.0,71.0,Action,1.0,0.0,0.0,,7 user reviews,single only,7.0,5.0,,,59.3
227,606060,Dark Tower,2017-03-14,5500.0,5.0,5.0,Action,0.0,16.0,RPG,1.0,0.0,0.0,,mostly positive,single only,16.0,5.0,,,77.5
228,606150,Moonlighter,2018-05-29,20500.0,6.0,2.0,Action,0.0,67.0,Roguelite,12.0,0.0,1.0,very positive,very positive,single only,11244.0,2231.0,255.7,6158.0,66.4
229,606230,Thea 2: The Shattering,2019-05-13,,4.0,4.0,Indie,1.0,26.0,Strategy,1.0,0.0,1.0,,very positive,single and multi,1466.0,412.0,66.0,1334.0,44.7
230,606270,Chess and Checkers VR,2017-03-15,5500.0,6.0,6.0,Casual,0.0,0.0,Casual,1.0,0.0,0.0,,5 user reviews,single only,2.0,3.0,,,
231,606280,Darksiders III,2018-11-28,60000.0,6.0,1.0,Action,0.0,64.0,Hack and Slash,12.0,0.0,1.0,very positive,mostly positive,single only,9280.0,2960.0,77.8,7475.0,82.7
232,606300,Divine Ascent,2017-04-12,5500.0,6.0,5.0,Casual,0.0,20.0,Casual,5.0,0.0,1.0,,3 user reviews,single only,10.0,2.0,,,11.8
233,606330,Shadows 2: Perfidia,2017-03-25,10500.0,6.0,6.0,Action,0.0,7.0,Adventure,1.0,0.0,0.0,,mostly positive,single only,186.0,54.0,2.4,4390.0,7.0
234,606360,Mech Skeleton,2017-03-22,4400.0,6.0,6.0,Action,0.0,0.0,Indie,1.0,0.0,0.0,,8 user reviews,single only,9.0,3.0,,,
235,606370,Romancing SaGa 2™,2017-12-15,,1.0,1.0,RPG,0.0,42.0,RPG,2.0,0.0,0.0,,mixed,single only,133.0,73.0,23.4,180.0,69.2
236,606480,Flood of Light,2017-06-15,4400.0,6.0,6.0,Adventure,0.0,50.0,Indie,3.0,0.0,1.0,,very positive,single only,220.0,14.0,0.4,26.0,86.4
237,606490,Duck Life: Space,2017-05-05,4400.0,6.0,6.0,Casual,0.0,0.0,Casual,1.0,0.0,0.0,,very positive,single only,86.0,14.0,,,
238,606500,HellSign,2021-02-25,20500.0,5.0,5.0,Action,1.0,16.0,Supernatural,4.0,0.0,0.0,,mostly positive,single only,1388.0,580.0,8.2,199.0,90.3
239,606510,Grisaia Phantom Trigger Vol.1,2017-04-28,16000.0,2.0,2.0,Adventure,0.0,13.0,Visual Novel,3.0,0.0,1.0,,very positive,single only,280.0,19.0,1.3,99.0,92.2
240,606520,Grisaia Phantom Trigger Vol.2,2017-04-28,16000.0,2.0,2.0,Adventure,0.0,14.0,Visual Novel,3.0,0.0,1.0,,very positive,single only,120.0,3.0,,,87.1
241,606670,Crowd Smashers,2017-05-05,6500.0,6.0,6.0,Action,0.0,0.0,Sports,1.0,0.0,0.0,,no user reviews,single only,6.0,0.0,0.0,6.0,
242,606680,Silver,1999-08-31,6000.0,6.0,1.0,Action,0.0,0.0,RPG,6.0,0.0,0.0,,very positive,single only,557.0,42.0,,,
243,606710,Sphinx and the Cursed Mummy,2003-11-10,15000.0,6.0,1.0,Adventure,0.0,34.0,Adventure,6.0,0.0,1.0,,very positive,single only,401.0,30.0,3.3,70.0,70.4
244,606730,Sine Mora EX,2017-08-09,10000.0,6.0,4.0,Action,0.0,12.0,Side Scroller,10.0,0.0,0.0,,mixed,single and multi,318.0,168.0,,,22.9
245,606790,Battle Bolts,2019-05-24,10500.0,2.0,2.0,Action,1.0,0.0,Strategy,1.0,0.0,0.0,,7 user reviews,single only,12.0,2.0,,,
246,606800,Startup Company,2020-04-11,13500.0,4.0,4.0,Casual,0.0,29.0,Management,15.0,0.0,0.0,very positive,very positive,single only,4452.0,1017.0,77.2,1969.0,94.4
247,606850,VR Batting,2017-03-20,10500.0,6.0,6.0,Indie,0.0,47.0,Sports,1.0,0.0,0.0,,3 user reviews,single only,2.0,1.0,,,76.7
248,606860,Nephise,2017-03-14,1100.0,4.0,4.0,Adventure,0.0,0.0,Adventure,3.0,0.0,0.0,mostly positive,mostly positive,single only,281.0,114.0,,,
249,606870,MetaMorph: Dungeon Creatures,2017-12-14,10500.0,2.0,2.0,Action,0.0,31.0,Hack and Slash,7.0,0.0,0.0,,positive,single only,48.0,36.0,,,45.0
250,606880,GreedFall,2019-09-10,34800.0,6.0,2.0,RPG,0.0,63.0,RPG,9.0,0.0,1.0,mostly positive,mostly positive,single only,12186.0,3391.0,202.9,16190.0,73.5
251,606890,Masters of Anima,2018-04-11,7000.0,5.0,2.0,Action,0.0,30.0,Action,7.0,0.0,0.0,,very positive,single only,240.0,44.0,,,85.9
252,606920,EXA: The Infinite Instrument,2020-01-15,16000.0,6.0,6.0,Casual,0.0,0.0,Indie,1.0,0.0,0.0,,very positive,single only,87.0,3.0,0.1,8.0,
253,606940,Cyborg Tower Defense,2017-04-14,5500.0,6.0,6.0,Strategy,0.0,0.0,Strategy,1.0,0.0,0.0,,mixed *,single only,35.0,9.0,,,
254,606950,Army General,2017-04-27,15500.0,5.0,5.0,Strategy,0.0,25.0,Strategy,2.0,0.0,0.0,,mixed,single only,29.0,23.0,,,38.8
255,606960,CRIMSON METAL Classic 1999,2017-05-05,5500.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,1.0,,mixed,single only,114.0,111.0,53.3,1187.0,
256,606980,Potentia,2021-02-12,0.0,6.0,6.0,Action,0.0,18.0,Action,3.0,0.0,0.0,,mixed,single only,240.0,113.0,0.6,69.0,86.4
257,607020,Last Heroes 4,2017-04-15,3300.0,4.0,4.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,mixed,,16.0,8.0,14.4,634.0,
258,607030,Jade's Journey 2,2017-05-13,4400.0,4.0,4.0,Adventure,0.0,8.0,Indie,1.0,0.0,0.0,,mixed,single only,9.0,11.0,28.4,647.0,2.3
259,607040,Grimoire Chronicles,2017-04-21,4400.0,4.0,4.0,Adventure,0.0,6.0,Adventure,1.0,0.0,0.0,,mostly positive,single only,43.0,14.0,28.4,638.0,1.5
260,607050,Wargroove,2019-02-01,20500.0,1.0,1.0,Indie,0.0,23.0,Turn-Based Tactics,11.0,0.0,1.0,very positive,very positive,single and multi,3698.0,675.0,69.1,5061.0,81.3
261,607080,Psychonauts 2,2021-08-25,59900.0,6.0,1.0,Action,0.0,57.0,Story Rich,8.0,0.0,1.0,very positive,overwhelmingly positive,single only,7142.0,155.0,172.2,7234.0,88.2
262,607120,Police Quest: SWAT 2,1998-06-30,6750.0,6.0,6.0,Simulation,0.0,0.0,Simulation,1.0,0.0,0.0,,mostly positive,single only,49.0,20.0,,,
263,607160,Luxin Time,2017-06-24,2200.0,6.0,6.0,Action,0.0,10.0,Action,1.0,0.0,0.0,,2 user reviews,single only,2.0,0.0,,,25.5
264,607190,Dark: Frontier,2017-07-28,0.0,6.0,6.0,Action,0.0,0.0,Adventure,1.0,0.0,0.0,,8 user reviews,single and multi,5.0,3.0,,,
265,607210,Possessed,2017-05-18,4400.0,5.0,5.0,Action,0.0,38.0,Gore,16.0,0.0,0.0,,mixed,single only,59.0,36.0,49.4,945.0,2.1
266,607230,ClockwiZZZe,2017-05-02,4400.0,6.0,6.0,Casual,0.0,8.0,Casual,1.0,0.0,0.0,,no user reviews,single only,1.0,0.0,,,26.7
267,607260,McOsu,2017-03-21,0.0,6.0,6.0,Indie,0.0,0.0,Rhythm,1.0,0.0,1.0,very positive,very positive,single only,4477.0,488.0,165.6,374.0,
268,607330,Rangi,2017-08-03,10500.0,6.0,6.0,Adventure,0.0,13.0,VR,1.0,0.0,0.0,,positive,single only,19.0,0.0,,,95.4
269,607350,Battlestage,2020-09-12,11500.0,6.0,6.0,Action,1.0,10.0,Action,1.0,0.0,0.0,,8 user reviews,single and multi,1.0,7.0,0.0,2.0,12.1
270,607360,COG (Center Of Gravity),2017-03-24,6500.0,6.0,6.0,Action,0.0,0.0,Early Access,1.0,0.0,0.0,,7 user reviews,single only,6.0,2.0,,,
271,607400,Necrosphere,2017-09-01,8500.0,5.0,5.0,Action,0.0,13.0,Precision Platformer,10.0,0.0,0.0,,very positive,single only,122.0,11.0,,,63.0
272,607440,Escape: VR,2017-04-12,2200.0,5.0,5.0,Indie,0.0,0.0,Indie,1.0,0.0,0.0,,mixed,single only,124.0,28.0,115.8,1138.0,
273,607460,Epic Snails,2017-12-05,0.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,1.0,,very positive,,281.0,26.0,0.1,110.0,
274,607490,HAUNTED: Halloween '86 (The Curse Of Possum Hollow),2017-03-29,10500.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,positive,single only,26.0,1.0,0.0,3.0,
275,607590,Earthquake Simulator VR,2017-07-03,3300.0,6.0,6.0,Simulation,0.0,0.0,Simulation,1.0,0.0,0.0,,7 user reviews,single only,7.0,3.0,0.0,3.0,
276,607660,21 Days,2017-06-17,2200.0,6.0,6.0,Adventure,0.0,21.0,Simulation,3.0,0.0,0.0,,mostly positive,single only,46.0,15.0,0.1,50.0,34.0
277,607670,Puzzle Guardians,2017-04-18,11500.0,6.0,6.0,Casual,0.0,0.0,RPG,4.0,0.0,0.0,,6 user reviews,single only,4.0,2.0,,,
278,607680,Popap,2017-03-15,1100.0,6.0,6.0,Casual,0.0,0.0,Casual,2.0,0.0,0.0,,mixed,single only,17.0,7.0,,,
279,607720,VR Darts,2018-05-10,15500.0,6.0,6.0,Casual,0.0,65.0,Simulation,1.0,0.0,0.0,,7 user reviews,single only,6.0,3.0,,,72.1
280,607760,CyberDrifter,,12500.0,6.0,6.0,Action,0.0,11.0,Action,1.0,0.0,0.0,,positive,single only,12.0,2.0,,,60.9
281,607770,Moonatees,2017-03-29,0.0,6.0,6.0,Indie,0.0,0.0,Indie,1.0,0.0,0.0,,positive,single only,11.0,1.0,0.0,2.0,
282,607780,Toymaker,2017-03-25,7500.0,6.0,6.0,Indie,0.0,0.0,Indie,1.0,0.0,0.0,,4 user reviews,single only,4.0,0.0,,,
283,607820,Infinite Adventures®,2018-10-30,15500.0,6.0,6.0,Indie,0.0,74.0,RPG,1.0,0.0,0.0,,very positive,single only,90.0,7.0,2.2,46.0,91.0
284,607860,Kira,2017-03-15,0.0,6.0,6.0,Casual,0.0,0.0,Free to Play,1.0,0.0,0.0,,mixed,single only,18.0,9.0,0.0,5.0,
285,607880,Accel World VS. Sword Art Online Deluxe Edition,2017-09-12,50800.0,1.0,1.0,RPG,0.0,40.0,Anime,8.0,0.0,0.0,,mostly positive,single and multi,756.0,248.0,5.3,408.0,60.1
286,607890,Sword Art Online: Hollow Realization Deluxe Edition,2017-10-27,50800.0,1.0,1.0,Action,0.0,53.0,Anime,9.0,0.0,0.0,mostly positive,mostly positive,single and multi,5522.0,1340.0,72.9,3234.0,50.2
287,608110,Null Vector,2018-05-04,5500.0,6.0,6.0,Action,0.0,0.0,Action Roguelike,1.0,0.0,0.0,,positive,single and multi,254.0,8.0,,,
288,608120,AFTERBURN,2019-12-12,10500.0,5.0,5.0,Action,1.0,11.0,Flight,1.0,0.0,0.0,,very positive,single only,232.0,34.0,,,91.3
289,608190,Frontier VR,2017-03-16,5500.0,5.0,5.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,mixed,single only,7.0,8.0,,,
290,608370,Drums Hero,2017-03-24,21000.0,6.0,6.0,Action,0.0,0.0,Casual,2.0,0.0,1.0,,mostly positive,single only,60.0,23.0,,,
291,608440,Volatile Triangle,2018-03-02,2200.0,6.0,6.0,Action,0.0,19.0,Action,3.0,0.0,0.0,,no user reviews,single only,7.0,0.0,,,90.5
292,608530,TARTARUS,2017-11-22,20500.0,6.0,6.0,Action,0.0,8.0,Indie,6.0,0.0,0.0,,mixed,single only,109.0,96.0,,,82.5
293,608540,Blastercell,2017-05-11,5500.0,6.0,6.0,Action,0.0,14.0,Indie,1.0,0.0,0.0,,8 user reviews,single only,10.0,5.0,0.1,1455.0,6.5
294,608580,Empires,2017-06-01,5500.0,5.0,5.0,Action,0.0,0.0,Adventure,1.0,0.0,0.0,,mostly negative,single only,17.0,22.0,0.0,4.0,
295,608630,PIXEL ZUMBI,2018-02-03,2200.0,6.0,6.0,Action,0.0,25.0,Action,5.0,0.0,0.0,,positive,single only,28.0,6.0,80.6,843.0,2.1
296,608660,Psebay,2017-07-12,10500.0,6.0,6.0,Adventure,0.0,10.0,Racing,8.0,0.0,1.0,,very positive,single only,100.0,11.0,,,11.9
297,608670,Miracle Mia,2019-08-23,6500.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,positive,single only,24.0,1.0,,,
298,608760,Doodle Devil,2017-05-25,10500.0,5.0,5.0,Casual,0.0,9.0,Indie,13.0,0.0,0.0,,very positive,single only,109.0,21.0,1.0,840.0,35.4
299,608800,Guns of Icarus Alliance,2017-04-01,5500.0,5.0,5.0,Action,0.0,849.0,Indie,1.0,0.0,1.0,,very positive,multi only,1012.0,317.0,4.6,2097.0,62.4
300,608870,Phantasma VR,2017-06-13,,6.0,6.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,positive,single only,31.0,6.0,,,
301,608990,The Archotek Project,2017-04-29,1100.0,6.0,6.0,Casual,0.0,9.0,Early Access,8.0,0.0,0.0,,mixed,,436.0,338.0,1.0,1128.0,5.1
302,609010,Mech League Boxing,2018-01-11,9500.0,6.0,6.0,Action,0.0,0.0,Boxing,1.0,0.0,0.0,,mostly positive,single only,10.0,4.0,,,
303,609100,Gold Rush! 2,2017-04-29,8500.0,5.0,5.0,Adventure,0.0,0.0,Adventure,2.0,0.0,0.0,,mixed,single only,12.0,8.0,0.0,1741.0,
304,609110,Blazing Chrome,2019-07-11,17500.0,4.0,4.0,Action,0.0,39.0,Action,11.0,0.0,1.0,very positive,very positive,single and multi,1135.0,138.0,3.6,108.0,65.7
305,609150,STAR OCEAN™ - THE LAST HOPE -™ 4K & Full HD Remaster,2017-11-29,20500.0,1.0,1.0,Action,0.0,46.0,RPG,6.0,0.0,0.0,very positive,mostly positive,single only,869.0,352.0,35.7,1302.0,55.8
306,609170,Drummer Talent VR,2017-05-06,21000.0,6.0,6.0,Casual,0.0,11.0,Music,5.0,0.0,0.0,,mixed,single only,27.0,20.0,,,13.4
307,609320,FAR: Lone Sails,2018-05-18,15500.0,4.0,5.0,Action,0.0,14.0,Atmospheric,14.0,0.0,1.0,overwhelmingly positive,very positive,single only,10467.0,636.0,25.3,898.0,88.4
308,609340,Twilight Phenomena: The Lodgers of House 13 Collector's Edition,2017-03-28,10500.0,6.0,3.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,1 user reviews,single only,2.0,0.0,0.2,2.0,
309,609360,Gravity Garden,2019-11-04,0.0,5.0,5.0,Simulation,1.0,0.0,Simulation,1.0,0.0,0.0,,3 user reviews,single only,3.0,0.0,,,
310,609400,City Rush,2017-03-23,10500.0,6.0,6.0,Action,0.0,7.0,Action,1.0,0.0,0.0,,1 user reviews,single only,0.0,1.0,,,79.1
311,609410,Iron Tides,2017-07-25,3300.0,6.0,6.0,Adventure,0.0,12.0,Strategy,1.0,0.0,0.0,,mostly positive,single only,55.0,17.0,0.1,19.0,80.7
312,609420,Never Give Up,2019-08-14,15500.0,5.0,3.0,Action,0.0,49.0,Indie,12.0,0.0,0.0,,very positive,single only,96.0,10.0,,,92.8
